problem,seed,reduction_factor,redundancy_rate,max_internal_nodes_seen_isalsr,total_dags_explored_isalsr,unique_canonical_dags,r2_train_baseline,r2_train_isalsr,r2_test_baseline,r2_test_isalsr,nrmse_train_baseline,nrmse_train_isalsr,nrmse_test_baseline,nrmse_test_isalsr,delta_r2_train,delta_r2_test,delta_nrmse_train,delta_nrmse_test,model_complexity_baseline,model_complexity_isalsr,wall_clock_search_only_s_baseline,wall_clock_search_only_s_isalsr,overhead_time_s,canonicalization_runtime_s,solution_recovered_baseline,solution_recovered_isalsr
pagie_1,10,1.8342534727942585,0.4548190777163291,30.0,12024500.0,6555528.0,0.9949130322305169,0.9979117640949862,0.703211422999751,0.9144627943813325,0.07132298205685994,0.045697219882766274,0.5447830549863396,0.2924674436901781,0.002998731864469306,0.21125137138158145,-0.025625762174093666,-0.25231561129616153,31.0,31.0,9950.894177921116,22201.8903270429,14324.49884355301,14324.49884355301,False,False
pagie_1,11,1.8324909620235843,0.4542947164684953,30.0,12079610.0,6591907.0,0.9954046270862965,0.9955884737577356,0.31099355953224483,0.04922814955890642,0.06778917991614526,0.06641932130234651,0.8300641182871087,0.9750753050103842,0.00018384667143911404,-0.2617654099733384,-0.0013698586137987495,0.1450111867232755,32.0,31.0,10834.702324534766,22625.554658083245,14151.30913343979,14151.30913343979,False,False
pagie_1,12,1.8334982553410544,0.4545945178366221,31.0,11408270.0,6222133.0,0.9883489188538168,0.9950216220421427,0.6764223161614062,0.681490255324966,0.10794017392140504,0.070557621543369,0.5688388909336227,0.5643666757304456,0.0066727031883259125,0.005067939163559743,-0.03738255237803603,-0.004472215203177088,32.0,32.0,10046.071560808923,20970.035193541553,12953.95684942836,12953.95684942836,False,False
pagie_1,13,1.831953515456446,0.45413462101365487,30.0,10932320.0,5967575.0,0.996368641259403,0.9948740160170332,0.9553945679395424,0.29606649065462887,0.06026075622324152,0.07159597742168798,0.21119998120373426,0.839007454880689,-0.0014946252423698736,-0.6593280772849135,0.01133522119844646,0.6278074736769547,31.0,31.0,12685.429039592855,19509.03393300576,11737.892376286443,11737.892376286443,False,False
pagie_1,14,1.8329934311735956,0.45444430787744927,30.0,10902260.0,5947790.0,0.9794303704185323,0.9923604086641559,-0.9166162420654886,0.8839434121175652,0.14342116155389234,0.08740475579649062,1.384419099140679,0.340670791061451,0.012930038245623554,1.8005596541830537,-0.056016405757401716,-1.043748308079228,32.0,31.0,12734.53827039618,19361.69055383699,12020.991881730966,12020.991881730966,False,False
pagie_1,15,1.8339197557423184,0.45471987153809323,30.0,11508470.0,6275340.0,0.9946540654060083,0.9913757412326054,0.965885352447621,0.9924057859492357,0.07311589836685099,0.09286688735709102,0.1847015093397426,0.08714478785770467,-0.0032783241734029023,0.026520433501614704,0.019750988990240026,-0.09755672148203794,32.0,31.0,11495.211440882646,19989.86355152633,13196.077842629515,13196.077842629515,False,False
pagie_1,16,1.8351304404355795,0.455079607440524,30.0,12194840.0,6645217.0,0.9958199423046578,0.9970601326482653,0.9579279255945846,0.41911985572294597,0.06465336569229994,0.054220543631862426,0.20511478348821038,0.7621549345619001,0.0012401903436075612,-0.5388080698716387,-0.010432822060437517,0.5570401510736898,32.0,31.0,11524.017212612089,20285.37737700343,13367.547436853405,13367.547436853405,False,False
pagie_1,17,1.8356051042467298,0.4552205168276833,31.0,12490430.0,6804530.0,0.9839271134599906,0.9985591751331995,0.9193946234528841,0.949684428408804,0.1267788883844997,0.03795819894042082,0.28391086021340545,0.22431132738048698,0.014632061673208852,0.03028980495591982,-0.08882068944407887,-0.05959953283291847,32.0,32.0,10910.59513487108,20627.49964859383,12936.877562176436,12936.877562176436,False,False
pagie_1,18,1.8298190996022652,0.4534978893720353,30.0,11333120.0,6193574.0,0.9929976742605103,0.9989581128230139,0.5192423151222687,0.44499266985152364,0.08367990045100215,0.03227827716880251,0.693366919370784,0.7449881409448587,0.005960438562503612,-0.07424964527074507,-0.051401623282199646,0.05162122157407467,31.0,31.0,12524.117548778187,19100.5369410431,12855.555458045099,12855.555458045099,False,False
pagie_1,19,1.8349660817350504,0.45503079868677954,28.0,10581620.0,5766657.0,0.994508430348622,0.9939708299203515,0.44643329357778183,0.9590631398136297,0.07410512567547525,0.07764773067932237,0.7440206357502581,0.2023285945840832,-0.0005376004282705571,0.5126298462358478,0.0035426050038471213,-0.541692041166175,31.0,29.0,10309.527960643172,19250.306036856025,13261.693043075968,13261.693043075968,False,False
pagie_1,20,1.8302320447222726,0.4536211936166027,30.0,11283020.0,6164803.0,0.9919104142423307,0.9975063987159221,0.942285730018461,0.8163994058902205,0.08994212448941406,0.049935971844732356,0.24023794450822913,0.42848639897875346,0.005595984473591331,-0.12588632412824052,-0.04000615264468171,0.18824845447052432,32.0,31.0,10793.83627367299,18568.257747469936,12745.288535702042,12745.288535702042,False,False
pagie_1,21,1.8425385896665538,0.4572705257798855,30.0,12590630.0,6833306.0,0.9893588295644531,0.9971759763684311,0.8362797371095887,0.6598887460180176,0.10315604895277292,0.05314154336833706,0.4046236064423471,0.583190581184215,0.007817146803978048,-0.17639099109157108,-0.050014505584435855,0.1785669747418679,32.0,31.0,13759.115727210883,21741.81329429429,14822.52059708396,14822.52059708396,False,False
pagie_1,22,1.8309616000430224,0.4538389008395901,30.0,11984420.0,6545424.0,0.9893107834887248,0.9959213655179787,0.9412685571209095,-5856.534384250217,0.10338866722845003,0.06386418778956895,0.24234570942991848,76.53453066590411,0.006610582029253909,-5857.475652807338,-0.03952447943888107,76.2921849564742,32.0,31.0,12525.71495643491,21185.06708150776,13762.359378945082,13762.359378945082,False,False
pagie_1,23,1.8341675599279461,0.45479354130585314,31.0,12044540.0,6566761.0,0.9924407905664222,0.9994000279223497,0.6488024096604468,0.9682680459986317,0.08694371416944283,0.024494327458623184,0.5926192625451465,0.17813465132132023,0.006959237355927517,0.3194656363381849,-0.06244938671081964,-0.4144846112238263,31.0,32.0,10895.624273095746,20326.71903219167,13667.968585106544,13667.968585106544,False,False
pagie_1,24,1.8347664626875193,0.45497150709021283,31.0,11964380.0,6520928.0,0.9973653700648469,0.9926331117317048,0.995935034609816,0.6506255292020995,0.05132864634054834,0.08583057886496641,0.06375708109836915,0.5910790732193965,-0.00473225833314217,-0.34530950540771654,0.03450193252441807,0.5273219921210273,31.0,32.0,10510.066209230106,19744.879816903267,13777.650621919893,13777.650621919893,False,False
pagie_1,25,1.8432341845913158,0.45747533961794373,31.0,9880220.0,5360263.0,0.988460198361424,0.9991140624422261,0.9786403557193429,0.9963898782430938,0.10742346875136745,0.02976470321998609,0.14614939028493099,0.06008428876924645,0.010653864080802156,0.017749522523750838,-0.07765876553138136,-0.08606510151568453,31.0,32.0,10205.501496698707,18977.495877486654,13044.483307489194,13044.483307489194,False,False
pagie_1,27,1.831029875770206,0.45385926617971806,30.0,11774000.0,6430261.0,0.992372863688312,0.9924386254873676,0.6891977288129287,0.43170068228909786,0.08733347761132577,0.08695616431646716,0.557496431546491,0.7538562977855278,6.576179905559698e-05,-0.2574970465238309,-0.00037731329485861387,0.19635986623903678,31.0,31.0,12259.938705743756,17271.019189966377,12267.831677635666,12267.831677635666,False,False
pagie_1,28,1.8377185390605228,0.45584703057345266,31.0,12039530.0,6551346.0,0.9924234233869885,0.9938816694525332,0.6865631831007593,0.9062870915119589,0.08704353286150249,0.0782197580376394,0.5598542818441606,0.30612564167028083,0.0014582460655446772,0.2197239084111996,-0.008823774823863081,-0.2537286401738798,31.0,32.0,9786.960852645803,17819.42622040352,12668.141708902549,12668.141708902549,False,False
pagie_1,29,1.8313061089095657,0.4539416457276818,31.0,11107670.0,6065436.0,0.9878585031813425,0.9986070506477711,0.9754857315509288,0.8360510058174948,0.11018846046051078,0.037322236699169994,0.15657033067944662,0.4049061547846676,0.010748547466428615,-0.13943472573343396,-0.07286622376134079,0.248335824105221,31.0,32.0,10274.793689407874,17647.111966097727,12074.730707955081,12074.730707955081,False,False
pagie_1,30,1.833301490409393,0.4545359804531164,30.0,12560570.0,6851339.0,0.9962531311212632,0.9966488908198977,-1.4658641283250042,0.5934097157436338,0.061211672732712885,0.05788876557763382,1.5703070172182905,0.6376443242563727,0.00039575969863447913,2.0592738440686382,-0.0033229071550790676,-0.9326626929619177,31.0,31.0,10277.141866953578,19372.67493701959,13476.512803500518,13476.512803500518,False,False
vladislavleva_2,1,1.8317508747228222,0.45407423367475197,30.0,12856160.0,7018509.0,0.9954760284842702,0.9977103028638028,0.9946389827971087,0.9954885422026682,0.06726047513755587,0.04785077989121131,0.07321896750768393,0.06716738641135077,0.002234274379532608,0.0008495594055595301,-0.01940969524634456,-0.006051581096333164,32.0,31.0,4439.176345903892,15840.661105716135,13663.653403227683,13663.653403227683,False,False
vladislavleva_2,2,1.8303286286090108,0.45365002526351406,30.0,13121690.0,7169035.0,0.996403785942229,0.9938359827452867,0.9964520081839932,0.9938099041223974,0.05996844218229283,0.07851125559251505,0.05956502174940326,0.07867716236369098,-0.0025678031969422754,-0.002642104061595707,0.018542813410222223,0.019112140614287718,31.0,31.0,4102.137259702198,15323.351410665084,14007.079501166008,14007.079501166008,False,False
vladislavleva_2,3,1.8279119101509411,0.45292768516540594,31.0,12264980.0,6709831.0,0.9989531922943441,0.9990626490379144,0.9948249790365189,0.9982925003104037,0.03235440782421907,0.03061618790910359,0.07193761855580917,0.041321903266866356,0.0001094567435703242,0.0034675212738848327,-0.001738219915115479,-0.030615715288942816,32.0,32.0,3766.4432400511578,13625.98256392451,12982.918487087823,12982.918487087823,False,False
vladislavleva_2,4,1.8289321112996577,0.45323284892767834,31.0,13913270.0,7607319.0,0.9982304320205055,0.9973819716644727,0.9971646852895479,0.9963294080306268,0.042066233245852756,0.05116667211698744,0.05324767328674623,0.06058541053234849,-0.0008484603560328097,-0.0008352772589211854,0.00910043887113468,0.007337737245602258,32.0,32.0,4112.617141575087,13971.346248477348,14662.155554296682,14662.155554296682,False,False
vladislavleva_2,5,1.8336053319572634,0.45462636775136334,31.0,14028500.0,7650774.0,0.9987142776203822,0.9964989578404047,0.9965046336411332,0.9931685275950745,0.03585697114394533,0.05916960503159788,0.05912162344579921,0.08265272170307275,-0.002215319779977576,-0.0033361060460587177,0.023312633887652548,0.023531098257273543,32.0,32.0,3841.4531876388937,14122.645385432872,14584.124630236183,14584.124630236183,False,False
vladislavleva_2,7,1.8361033261948236,0.4553683413490571,31.0,12916280.0,7034615.0,0.9982047112741664,0.9991776821157845,0.9974379603139822,0.9988449809109013,0.04237084759399484,0.02867608558041868,0.05061659496664896,0.03398557177830937,0.0009729708416180705,0.0014070205969191063,-0.013694762013576164,-0.016631023188339596,32.0,32.0,3516.6338752903976,14775.307411535177,14543.029624494724,14543.029624494724,False,False
vladislavleva_2,8,1.8316498978286033,0.4540441373728207,30.0,13046540.0,7122835.0,0.9979141741382858,0.9993270082914207,0.9963562634115631,0.998594332327795,0.0456708425772311,0.025942083736261664,0.060363371248107166,0.03749223482542758,0.0014128341531349786,0.0022380689162319056,-0.019728758840969435,-0.022871136422679586,31.0,31.0,3868.899034145754,12381.731666804757,13116.143239574973,13116.143239574973,False,False
vladislavleva_2,9,1.8316648340569188,0.45404858934529,31.0,13071590.0,7136453.0,0.9903135244414597,0.9955239905209153,0.9759852300737667,0.9964503161022042,0.0984198941197373,0.06690298557676347,0.15496699624834087,0.059579223709241,0.0052104660794556334,0.02046508602843755,-0.03151690854297383,-0.09538777253909987,31.0,32.0,3646.0049779904075,12326.051742910407,13612.367714861874,13612.367714861874,False,False
vladislavleva_2,10,1.8336064352966555,0.4546266959200479,31.0,12520490.0,6828341.0,0.9918887632974343,0.9930355928745168,0.9926368482875181,0.9941770907791204,0.09006240449025192,0.08345302346519982,0.0858088090610862,0.07630798923362833,0.0011468295770825643,0.0015402424916023394,-0.006609381025052097,-0.009500819827457874,31.0,32.0,4542.119306734763,16897.828018272296,14626.62934105238,14626.62934105238,False,False
vladislavleva_2,11,1.835158385818145,0.45508790536671695,31.0,12295040.0,6699716.0,0.9954710473065532,0.9989015375021733,0.9954513799795067,0.9992165245552711,0.06729749396111871,0.03314306108111878,0.06744345795177828,0.027990631374244925,0.0034304901956200284,0.0037651445757643787,-0.03415443287999993,-0.03945282657753335,31.0,32.0,3876.721976529807,14280.464022620115,14095.237761146855,14095.237761146855,False,False
vladislavleva_2,12,1.8309821027499373,0.4538450165634563,31.0,12986420.0,7092598.0,0.9958429243397435,0.9969944771983389,0.9941332781778994,0.9959619042241212,0.06447538801943305,0.05482264861953588,0.0765945286694851,0.06354601306044898,0.0011515528585953616,0.001828626046221804,-0.009652739399897164,-0.013048515609036124,32.0,32.0,3636.5410140058957,13102.111735959537,12301.343658261467,12301.343658261467,False,False
vladislavleva_2,13,1.8315317325403477,0.45400891383247133,30.0,13848140.0,7560961.0,0.9951063384650167,0.997029583865846,0.9798615765048271,0.9970339161226333,0.06995471059895339,0.054501524145239275,0.141909913308313,0.05446176527956798,0.001923245400829221,0.017172339617806176,-0.015453186453714116,-0.08744814802874504,32.0,31.0,3944.0476552378386,13545.8210188644,13862.851958451327,13862.851958451327,False,False
vladislavleva_2,14,1.8320361068981872,0.4541592295944997,31.0,12415280.0,6776766.0,0.9963523958585032,0.9979535127529118,0.995687710781428,0.9970548935997529,0.06039539834703331,0.0452381171921232,0.06566802280084277,0.054268834520810355,0.0016011168944085608,0.0013671828183248191,-0.015157281154910107,-0.011399188280032418,31.0,32.0,4000.313780216966,12431.915960347746,12246.646363161039,12246.646363161039,False,False
vladislavleva_2,15,1.8303957392382597,0.453670056937435,30.0,13602650.0,7431535.0,0.9983391967714296,0.9980641791971244,0.9971731758610464,0.995409978147305,0.04075295361774994,0.043997963621917706,0.05316788635025516,0.06774970001922463,-0.0002750175743051475,-0.001763197713741338,0.003245010004167763,0.014581813668969469,32.0,31.0,3740.8777849921025,14507.117412049323,13579.44083092548,13579.44083092548,False,False
vladislavleva_2,16,1.8339292684740618,0.45472269994793224,31.0,12675800.0,6911826.0,0.997342246717662,0.9956951951233378,0.9963124324217231,0.995448097061624,0.05155340223824215,0.06561101185519208,0.0607253454356324,0.06746779185934582,-0.0016470515943242114,-0.000864335360099111,0.014057609616949927,0.006742446423713418,31.0,32.0,4483.834128458053,10567.200346682686,10975.626229471527,10975.626229471527,False,False
vladislavleva_2,17,1.834026605046751,0.4547516392356211,31.0,12826100.0,6993410.0,0.9958852028956047,0.9969726808562834,0.9944180057520187,0.9965100507402969,0.0641466842821614,0.05502107908535235,0.07471274488319475,0.059075792501693904,0.0010874779606787621,0.0020920449882781966,-0.00912560519680905,-0.015636952381500847,31.0,32.0,4496.1381505373865,13754.188071582932,13424.991113380995,13424.991113380995,False,False
vladislavleva_2,18,1.830686410530733,0.4537568016850626,31.0,12590630.0,6877546.0,0.9957037851577645,0.9975044116674987,0.9863922890468624,0.9965055848740737,0.06554551733135927,0.04995586384501078,0.11665209365089696,0.05911357818577977,0.0018006265097342267,0.010113295827211322,-0.015589653486348491,-0.057538515465117186,32.0,32.0,3819.3623436116613,14744.375261057634,16183.777547170408,16183.777547170408,False,False
vladislavleva_2,19,1.8333485626973356,0.45454998555826265,31.0,13121690.0,7157226.0,0.9970036051584188,0.9923506573540822,0.9979088362962791,0.990160642223413,0.05473933541413555,0.08746052049878153,0.04572924341951047,0.09919353696983944,-0.00465294780433656,-0.007748194072866088,0.03272118508464598,0.05346429355032897,32.0,32.0,4499.308372403961,13535.106127776671,15839.810707245488,15839.810707245488,False,False
vladislavleva_2,20,1.8347605012489354,0.4549697362030126,31.0,12620690.0,6878658.0,0.997053354405262,0.9999999479600427,0.9934606212221742,0.9999999379875445,0.05428301386933126,0.00022812268052440607,0.08086642552892888,0.0002490230018499335,0.002946593554780663,0.00653931676537034,-0.05405489118880685,-0.08061740252707894,31.0,32.0,4172.783373004757,13517.963016872294,15693.272517562844,15693.272517562844,False,False
vladislavleva_2,21,1.831710721995819,0.4540622664967495,31.0,12861170.0,7021398.0,0.9970127648967905,0.9990155035906145,0.994031961924068,0.9985946428314668,0.05465560449953397,0.031376685761652603,0.07725307810004786,0.037488093690306645,0.0020027386938240577,0.004562680907398864,-0.02327891873788137,-0.039764984409741216,32.0,32.0,4042.961248370819,14095.673301035073,14766.388478035107,14766.388478035107,False,False
vladislavleva_2,22,1.8300627339323474,0.45357064462415997,30.0,12755960.0,6970231.0,0.9976492082085866,0.9961159194341457,0.9979415599004882,0.9910438577950235,0.04848496459123559,0.062322392170506,0.04537003526020013,0.09463689663644144,-0.0015332887744409218,-0.006897702105464698,0.013837427579270416,0.04926686137624131,32.0,31.0,4565.613348577172,12420.597266457044,12575.350307432003,12575.350307432003,False,False
vladislavleva_2,23,1.8320670247249211,0.4541684411627098,31.0,13337120.0,7279821.0,0.9963014525761407,0.9973307092926715,0.996482165500487,,0.060815684028540686,0.05166517886670394,0.05931133533746373,,0.0010292567165308686,,-0.009150505161836749,,32.0,32.0,3951.3019536170177,18441.406604352407,17519.466038195882,17519.466038195882,False,False
vladislavleva_2,25,1.8326195831425787,0.45433301641074975,31.0,13241930.0,7225684.0,0.9976840790129421,0.9983689551765073,0.9963331226915326,0.9971742784727449,0.04812401673860865,0.04038619595224077,0.060554746374395334,0.05315751618778937,0.0006848761635651623,0.0008411557812122439,-0.00773782078636788,-0.0073972301866059645,31.0,32.0,4027.9004429560155,12616.792583441827,13658.257022673264,13658.257022673264,False,False
vladislavleva_2,26,1.8317936588998223,0.4540869845566551,30.0,12841130.0,7010140.0,0.9972599212354718,0.9982262589117566,0.9944031258725232,0.9968831533462175,0.05234576166728512,0.042115805681993156,0.07481225920580649,0.055828726062687066,0.0009663376762848452,0.0024800274736942463,-0.010229955985291965,-0.018983533143119423,32.0,31.0,3673.2197246602736,13623.688582815696,14096.383648492396,14096.383648492396,False,False
vladislavleva_2,27,1.832484019279987,0.45429264895149457,31.0,13682810.0,7466810.0,0.9958999702512253,0.9953862423745071,0.43572694126323797,0.9947733017402712,0.06403147467280937,0.06792464667182913,0.7511811091452993,0.07229590762780924,-0.0005137278767182174,0.5590463604770333,0.0038931719990197566,-0.6788852015174901,32.0,32.0,4590.206645324826,13957.024777852464,14747.277845485602,14747.277845485602,False,False
vladislavleva_2,28,1.829825259860542,0.45349972921664994,31.0,13737920.0,7507777.0,0.9984935200873803,0.9960247827907807,0.9962704255888702,0.9964863699279983,0.03881339862237845,0.0630493236222192,0.06107024161676227,0.05927588103100342,-0.002468737296599688,0.00021594433912808242,0.024235924999840744,-0.001794360585758853,31.0,32.0,4040.585546360817,15891.83348247176,14641.15340930922,14641.15340930922,False,False
vladislavleva_2,29,1.8314755557906244,0.4539921666776967,31.0,13297040.0,7260288.0,0.9979774007018524,0.9959573123122162,-7.084493851982659,0.9958077407246341,0.044973317624427495,0.06358213340069524,2.843324436637975,0.06474765845469536,-0.0020200883896361876,8.080301592707293,0.018608815776267745,-2.7785767781832797,32.0,32.0,3364.281135228928,14094.066023373976,15152.969172491692,15152.969172491692,False,False
vladislavleva_2,30,1.8303855242609872,0.4536670079907089,31.0,12881210.0,7037430.0,0.9965395071739211,0.9994499276002701,0.9934418705281858,0.9937746341975264,0.058825953677597666,0.02345362231575143,0.0809822787516765,0.07890098733522662,0.0029104204263489253,0.00033276366934065216,-0.03537233136184624,-0.0020812914164498875,31.0,32.0,4337.422359099612,12946.590553483926,12963.712045516819,12963.712045516819,False,False
vladislavleva_4,1,1.8179853233930225,0.44994055390192267,31.0,9328619.0,5131295.0,0.938413909683212,0.9284831887795718,0.9348920464352656,0.9260644287170847,0.2481654494823724,0.26742627249473494,0.25516260220638604,0.27191096204992415,-0.009930720903640222,-0.008827617718180858,0.019260823012362538,0.01674835984353812,31.0,32.0,22734.55641284492,28409.054481794126,13925.61156929098,13925.61156929098,False,False
vladislavleva_4,3,1.8210401857805103,0.4508632990043582,30.0,9524510.0,5230258.0,0.8486258167274794,0.93194457098751,0.8344672554526846,0.9263118071491819,0.3890683529568045,0.26087435483866545,0.40685715496635344,0.27145569224243216,0.08331875426003066,0.0918445516964973,-0.12819399811813903,-0.13540146272392128,31.0,31.0,21505.757816290017,25428.2185896812,11484.095658760052,11484.095658760052,False,False
vladislavleva_4,4,1.8160955624999884,0.44936818268338985,30.0,9724409.0,5354569.0,0.8453899051210066,0.880182531232563,0.8366958026821504,0.8856980763931575,0.39320490190102325,0.34614660010960246,0.40410914035424844,0.33808567495065883,0.03479262611155631,0.04900227371100707,-0.04705830179142079,-0.06602346540358961,31.0,31.0,19712.679001284763,28051.806193959434,14282.168189378921,14282.168189378921,False,False
vladislavleva_4,5,1.8181261011437733,0.449983145079483,31.0,10269998.0,5648672.0,0.9201329635849701,0.9386903001015898,0.919211766064135,0.9350083919989649,0.2826075660965747,0.24760795604828642,0.28423271088294005,0.25493451708435866,0.018557336516619727,0.01579662593482989,-0.034999610048288304,-0.029298193798581396,32.0,32.0,26938.157084323,27774.22672262136,14563.463913529646,14563.463913529646,False,False
vladislavleva_4,6,1.8179377960874008,0.449926173408013,30.0,10073606.0,5541227.0,0.9519772245784356,0.8831836759537303,0.9453186963164023,0.882078002070298,0.2191409943884631,0.34178403129208623,0.2338403380163433,0.3433977255744452,-0.06879354862470533,-0.06324069424610435,0.12264303690362313,0.1095573875581019,32.0,31.0,20584.458725265693,25765.52721000649,16570.93391500041,16570.93391500041,False,False
vladislavleva_4,8,1.8197678195798834,0.45047934728790695,28.0,10447853.0,5741311.0,0.9260194024086977,0.8431595402223011,0.9091477672780219,0.8382890092503348,0.2719937455003373,0.3960308823535089,0.3014170411937222,0.402133051053585,-0.08285986218639663,-0.07085875802768715,0.12403713685317164,0.10071600985986279,31.0,29.0,20195.86972998688,26919.1331653269,15416.622909843922,15416.622909843922,False,False
vladislavleva_4,11,1.8163382537494537,0.44944175572159684,30.0,9090644.0,5004929.0,0.7714373096949715,0.9388576014046646,0.7546548133900899,0.9391225223359242,0.47808230494866527,0.24726989019153842,0.4953233152294671,0.24673361680986203,0.16742029170969308,0.1844677089458343,-0.23081241475712685,-0.24858969841960507,31.0,31.0,18934.884759577923,27154.1374370181,15181.817958114203,15181.817958114203,False,False
vladislavleva_4,17,1.8184168521192918,0.4500710885765603,31.0,10311080.0,5670361.0,0.8687442292687219,0.872165722756273,0.8713459612943111,0.8753077037523304,0.36229238293300914,0.3575391967934803,0.3586837586310383,0.35311796364341136,0.0034214934875511638,0.0039617424580192795,-0.004753186139528853,-0.0055657949876269375,32.0,32.0,24254.83016157709,26706.223109442275,15625.51489246171,15625.51489246171,False,False
vladislavleva_4,18,1.8139921979807372,0.44872971277761853,31.0,9980420.0,5501909.0,0.9108960885196069,0.9176188225138885,0.9186176341875403,0.9252944259755225,0.29850278303626093,0.2870212143485418,0.2852759467821633,0.2733232043286438,0.006722733994281582,0.006676791787982195,-0.011481568687719157,-0.01195274245351946,32.0,32.0,29345.50899364706,28099.521681140177,14232.5762510309,14232.5762510309,False,False
vladislavleva_4,19,1.8206862230178882,0.45075654038703905,31.0,10902260.0,5987995.0,0.8318588067491538,0.8672291048296727,0.8175517372925549,0.8502089936354994,0.410050232594552,0.36437740760141446,0.42713962905289543,0.38702843095113904,0.03537029808051895,0.032657256342944474,-0.04567282499313752,-0.040111198101756396,31.0,32.0,18526.817894187756,26355.785319593735,14617.78223618865,14617.78223618865,False,False
vladislavleva_4,20,1.8224179922194164,0.4512784639586671,31.0,9943847.0,5456403.0,0.925267864162368,0.9470730313625358,0.925793917283998,0.9462768226119738,0.27337179049351823,0.23005862000252061,0.2724079343851829,0.23178260803612122,0.021805167200167896,0.02048290532797581,-0.043313170490997616,-0.040625326349061686,32.0,32.0,20311.694958064705,27117.495403732173,15215.184995114803,15215.184995114803,False,False
vladislavleva_4,26,1.819274990941557,0.4503304860567259,30.0,10579115.0,5815017.0,0.8974235558379337,0.8208547133590868,0.8990720487722837,0.8233796088014741,0.3202755753442126,0.4232555807557808,0.3176915976662214,0.42026228857527287,-0.07656884247884688,-0.07569243997080966,0.10298000541156821,0.10257069090905147,31.0,31.0,21674.729420548305,27775.81208428461,14559.359385661315,14559.359385661315,False,False
